name,price,image,category,specifications,uid
TEAMGROUP T-Create Master 64 GB,499.99,,RAM,"{'speed': '5,6400', 'modules': '4,16', 'price_per_gb': 7.812, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 32}",21dcc8ea-5304-4018-946d-f6a5249f15c1
Kingston FURY Renegade Pro 64 GB,469.99,,RAM,"{'speed': '5,6800', 'modules': '4,16', 'price_per_gb': 7.344, 'color': 'Black', 'first_word_latency': 14.118, 'cas_latency': 48}",5e7fe4ec-dfdb-481d-b537-2f3a169d9281
Kingston FURY Renegade Pro 256 GB,1200.0,,RAM,"{'speed': '5,5600', 'modules': '8,32', 'price_per_gb': 4.688, 'color': 'Black', 'first_word_latency': 12.857, 'cas_latency': 36}",51e09977-4766-4c8b-b420-f8288bfe9396
V-Color TRA524G64S832O 192 GB,1679.99,,RAM,"{'speed': '5,6400', 'modules': '8,24', 'price_per_gb': 8.75, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 32}",85b5a712-bb29-45ce-a4be-83f15cebf8c2
V-Color TRA532G68D834O 256 GB,2719.99,,RAM,"{'speed': '5,6800', 'modules': '8,32', 'price_per_gb': 10.625, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 34}",294d7669-74de-45b8-84eb-de41a9c601b6
G.Skill Ripjaws 32 GB,99.99,,RAM,"{'speed': '4,3200', 'modules': '2,16', 'price_per_gb': 3.125, 'color': 'Blue / Black', 'first_word_latency': 11.25, 'cas_latency': 18}",af2993e3-b43a-43af-ad30-dd0715919d88
Kingston KCP424SD8/16 16 GB,31.03,,RAM,"{'speed': '4,2400', 'modules': '1,16', 'price_per_gb': 1.939, 'color': 'Green / Black', 'first_word_latency': 14.167, 'cas_latency': 17}",861de68e-b5e8-41a5-a536-dee25729f5b2
Corsair Vengeance Performance 8 GB,34.98,,RAM,"{'speed': '4,2666', 'modules': '1,8', 'price_per_gb': 4.372, 'color': 'Black / Yellow', 'first_word_latency': 13.503, 'cas_latency': 18}",358def06-f5ae-4aa6-9cd2-719835eb7dcb
Patriot Viper Steel 16 GB,32.99,,RAM,"{'speed': '4,2666', 'modules': '1,16', 'price_per_gb': 2.062, 'color': 'Silver / Black', 'first_word_latency': 13.503, 'cas_latency': 18}",60762dbf-3449-42c5-9560-8d36f1eefb55
G.Skill Trident Z Neo 16 GB,179.37,,RAM,"{'speed': '4,4000', 'modules': '2,8', 'price_per_gb': 11.211, 'color': 'Black / White', 'first_word_latency': 8.0, 'cas_latency': 16}",06820408-bf3a-4f27-915e-ca24444af00a
VisionTek 900848 16 GB,124.4,,RAM,"{'speed': '3,1600', 'modules': '1,16', 'price_per_gb': 7.775, 'color': 'Green / Black', 'first_word_latency': 13.75, 'cas_latency': 11}",e1d84532-dcbd-490e-b094-0f3f7d190877
G.Skill Ripjaws 16 GB,57.99,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 3.624, 'color': 'Black / Blue', 'first_word_latency': 11.25, 'cas_latency': 18}",6040bcc3-28af-447c-ad78-664e81322220
Kingston FURY Impact 64 GB,158.31,,RAM,"{'speed': '4,2666', 'modules': '2,32', 'price_per_gb': 2.474, 'color': 'Black', 'first_word_latency': 12.003, 'cas_latency': 16}",b10c8be6-0b37-4617-8c9a-cc025225e301
Mushkin Redline 64 GB,124.05,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 1.938, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",6896ae4c-33f0-48d6-8cf0-4314b005d8bc
Crucial CT2KIT51264BF160BJ 8 GB,53.99,,RAM,"{'speed': '3,1600', 'modules': '2,4', 'price_per_gb': 6.749, 'color': 'Black / Green', 'first_word_latency': 13.75, 'cas_latency': 11}",20204e17-8007-4218-b1d5-6ae71300a4b7
G.Skill Trident Z Royal 16 GB,139.99,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 8.749, 'color': 'Gold', 'first_word_latency': 7.778, 'cas_latency': 14}",bb15cff0-a979-416a-9ada-1a429307b68b
G.Skill Trident Z Royal 32 GB,529.86,,RAM,"{'speed': '4,4000', 'modules': '4,8', 'price_per_gb': 16.558, 'color': 'Silver', 'first_word_latency': 7.5, 'cas_latency': 15}",321e2d03-0ada-4dde-baea-51a167f8e791
G.Skill F3-12800CL9D-4GBNQ 4 GB,57.0,,RAM,"{'speed': '3,1600', 'modules': '2,2', 'price_per_gb': 14.25, 'color': 'Red / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",28a446f7-8e24-4366-b676-b5ef1e573468
Corsair Vengeance 8 GB,39.99,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 4.999, 'color': 'Black / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",dfcc3490-15b7-446e-b2cf-ba86e40d9f43
G.Skill Trident Z 32 GB,156.87,,RAM,"{'speed': '4,3600', 'modules': '4,8', 'price_per_gb': 4.902, 'color': 'Red / Silver', 'first_word_latency': 9.444, 'cas_latency': 17}",74aa284b-40c2-42ae-9db5-696c8d6aaa93
G.Skill FORTIS 32 GB,115.0,,RAM,"{'speed': '4,2400', 'modules': '4,8', 'price_per_gb': 3.594, 'color': 'Black / Red', 'first_word_latency': 13.333, 'cas_latency': 16}",97e520cc-5507-4170-8552-2dbf45fbf880
Crucial CT16G4WFD824A 16 GB,84.99,,RAM,"{'speed': '4,2400', 'modules': '1,16', 'price_per_gb': 5.312, 'color': 'Green', 'first_word_latency': 14.167, 'cas_latency': 17}",b1cc8182-62fc-4aeb-a70d-3bfd4f95e853
Patriot Signature Line 8 GB,17.98,,RAM,"{'speed': '4,2133', 'modules': '1,8', 'price_per_gb': 2.248, 'color': 'Green', 'first_word_latency': 14.065, 'cas_latency': 15}",2a5aeee1-0a52-409f-8c5a-06ad710f6155
Thermaltake TOUGHRAM 16 GB,199.99,,RAM,"{'speed': '4,4400', 'modules': '2,8', 'price_per_gb': 12.499, 'color': 'White / Silver', 'first_word_latency': 8.636, 'cas_latency': 19}",d3e11c41-b45e-4752-9e52-57fa793a7002
Corsair Dominator Platinum RGB 16 GB,79.98,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 4.999, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 16}",10c08cb7-d6c1-4a9b-a0ef-54e1a4658778
V-Color TRA532G56S436O 256 GB,1288.99,,RAM,"{'speed': '5,5600', 'modules': '8,32', 'price_per_gb': 5.035, 'color': 'Black', 'first_word_latency': 12.857, 'cas_latency': 36}",56939306-0b85-4212-a6c3-776c72097ce3
Corsair VS1GSDS533D2 1 GB,19.98,,RAM,"{'speed': '2,533', 'modules': '1,1', 'price_per_gb': 19.98, 'color': 'Green', 'first_word_latency': 15.009, 'cas_latency': 4}",256d9ee8-e478-45ce-9760-f7ab19aaf440
Mushkin Essentials 4 GB,27.87,,RAM,"{'speed': '2,800', 'modules': '2,2', 'price_per_gb': 6.968, 'color': 'Green', 'first_word_latency': 12.5, 'cas_latency': 5}",289705c5-4be3-4cf3-a845-2ca63e362bd1
Mushkin 996647 8 GB,21.31,,RAM,"{'speed': '3,1333', 'modules': '2,4', 'price_per_gb': 2.664, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",749942b1-34b6-4b9b-a0a6-29c7303f1e6e
Kingston KVR13N9S8K2/8 8 GB,44.99,,RAM,"{'speed': '3,1333', 'modules': '2,4', 'price_per_gb': 5.624, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",2da0e66e-62dd-4d8c-8a7f-fdec5e432dc7
Mushkin 992082 32 GB,98.94,,RAM,"{'speed': '3,1333', 'modules': '1,32', 'price_per_gb': 3.092, 'color': 'Silver', 'first_word_latency': 13.503, 'cas_latency': 9}",5eeac1d6-62a6-4f53-8c3a-19490103e264
Samsung M393A1G43DB0-CPB0 8 GB,16.48,,RAM,"{'speed': '4,2133', 'modules': '1,8', 'price_per_gb': 2.06, 'color': 'Black / Green', 'first_word_latency': 14.065, 'cas_latency': 15}",64843082-4430-4a36-9aae-8cb77b6ffd9f
Kingston ValueRAM 16 GB,99.5,,RAM,"{'speed': '4,2400', 'modules': '1,16', 'price_per_gb': 6.219, 'color': 'Green', 'first_word_latency': 14.167, 'cas_latency': 17}",6df235a9-f9aa-462b-9ce4-ea3ca40920c0
Mushkin Essentials 16 GB,36.84,,RAM,"{'speed': '4,2400', 'modules': '2,8', 'price_per_gb': 2.303, 'color': 'Green / Black', 'first_word_latency': 14.167, 'cas_latency': 17}",013fec2f-5e1a-4c5e-86c4-b63630b0ac60
Kingston KTH-PL426/16G 16 GB,61.8,,RAM,"{'speed': '4,2666', 'modules': '1,16', 'price_per_gb': 3.862, 'color': 'Green / Black', 'first_word_latency': 14.254, 'cas_latency': 19}",e975e43d-cc48-4359-9f2b-a6f0d0397e6f
G.Skill Ripjaws V 64 GB,289.0,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 4.516, 'color': 'Red / Black', 'first_word_latency': 10.556, 'cas_latency': 19}",8a7be45a-e6b6-4bab-b7a2-5cb5790ee6c6
Corsair Dominator Platinum RGB 64 GB,254.99,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 3.984, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",810dfb17-9f69-4d71-88d7-88f90c221b27
Kingston KSM24ED8/16ME 16 GB,109.0,,RAM,"{'speed': '4,2400', 'modules': '1,16', 'price_per_gb': 6.812, 'color': 'Green / Black', 'first_word_latency': 14.167, 'cas_latency': 17}",c2b222a3-59f4-4d21-93d7-9bd774e1b6e0
Kingston ValueRAM 32 GB,81.48,,RAM,"{'speed': '4,2666', 'modules': '1,32', 'price_per_gb': 2.546, 'color': 'Green', 'first_word_latency': 14.254, 'cas_latency': 19}",f5bfa9ff-7c13-4d86-a06d-ab8557c6ba93
Kingston Server Premier 16 GB,52.48,,RAM,"{'speed': '4,3200', 'modules': '1,16', 'price_per_gb': 3.28, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",7b8bf7bd-14d2-4c75-9ff0-35f73a277adf
Kingston ValueRAM 8 GB,25.0,,RAM,"{'speed': '4,3200', 'modules': '1,8', 'price_per_gb': 3.125, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",af87ca04-83ab-403a-8644-721d423def64
Kingston ValueRAM 32 GB,76.78,,RAM,"{'speed': '4,3200', 'modules': '1,32', 'price_per_gb': 2.399, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",214cb3ee-2089-49b6-8775-456be97d0fbc
Kingston ValueRAM 8 GB,24.25,,RAM,"{'speed': '4,2666', 'modules': '1,8', 'price_per_gb': 3.031, 'color': nan, 'first_word_latency': 14.254, 'cas_latency': 19}",079e635f-aae5-4f7e-b6e1-5faea98cc186
Mushkin Redline Lumina 64 GB,203.56,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 3.181, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 16}",be585765-7147-4aa6-a9a2-1a736f9deb64
Mushkin Redline Lumina 16 GB,61.9,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 3.869, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",908fe791-9699-428e-b7c5-ffac7a974145
G.Skill F4-4000C18Q-32GTZ 32 GB,196.71,,RAM,"{'speed': '4,4000', 'modules': '4,8', 'price_per_gb': 6.147, 'color': 'Gray / Red', 'first_word_latency': 9.0, 'cas_latency': 18}",ecba3c49-3854-4bb4-9a36-69b78752001c
Corsair Dominator Platinum RGB 16 GB,79.98,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 4.999, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 16}",31cc0210-171c-434e-bb3a-f53545f33f1e
Thermaltake TOUGHRAM XG RGB 16 GB,230.98,,RAM,"{'speed': '4,4600', 'modules': '2,8', 'price_per_gb': 14.436, 'color': 'Black / Silver', 'first_word_latency': 8.261, 'cas_latency': 19}",e664b4f5-1755-49ca-a9fa-057643f87f18
V-Color TRA532G60S432Q 128 GB,649.99,,RAM,"{'speed': '5,6000', 'modules': '4,32', 'price_per_gb': 5.078, 'color': 'White', 'first_word_latency': 10.667, 'cas_latency': 32}",2180d8c9-edc2-4569-bdf8-9fb7fbcc64e5
Kingston FURY Renegade Pro 32 GB,156.99,,RAM,"{'speed': '5,5600', 'modules': '1,32', 'price_per_gb': 4.906, 'color': 'Black', 'first_word_latency': 12.857, 'cas_latency': 36}",aba1c927-f1ed-41e2-95e8-13bfb66cb85a
Kingston FURY Renegade Pro 64 GB,339.99,,RAM,"{'speed': '5,5600', 'modules': '4,16', 'price_per_gb': 5.312, 'color': 'Black', 'first_word_latency': 12.857, 'cas_latency': 36}",08752c5c-0f87-4f4a-a42f-45a876054098
Kingston ValueRAM 2 GB,45.0,,RAM,"{'speed': '2,800', 'modules': '2,1', 'price_per_gb': 22.5, 'color': 'Green', 'first_word_latency': 15.0, 'cas_latency': 6}",df3eee13-3dcc-4668-b5df-491580063ad1
OCZ Value 1 GB,34.95,,RAM,"{'speed': '2,667', 'modules': '1,1', 'price_per_gb': 34.95, 'color': 'Green', 'first_word_latency': 14.993, 'cas_latency': 5}",884a250f-dad8-4322-9533-3be984045c30
G.Skill ECO 4 GB,29.99,,RAM,"{'speed': '3,1600', 'modules': '2,2', 'price_per_gb': 7.497, 'color': 'Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",f514809e-8e85-4aca-a47f-23942ccc6ff6
G.Skill Ripjaws X 4 GB,49.98,,RAM,"{'speed': '3,1333', 'modules': '2,2', 'price_per_gb': 12.495, 'color': 'Black / Red', 'first_word_latency': 13.503, 'cas_latency': 9}",8c039b7f-cc53-4057-8398-2ce2d7e0cc7e
Kingston KVR1333D3/2GR 2 GB,22.1,,RAM,"{'speed': '3,1333', 'modules': '1,2', 'price_per_gb': 11.05, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",1afed874-7d72-4f6f-8859-adbf94e626b2
Kingston KHX1600C9S3K2/4GX 4 GB,40.99,,RAM,"{'speed': '3,1600', 'modules': '2,2', 'price_per_gb': 10.248, 'color': 'Blue / Silver', 'first_word_latency': 11.25, 'cas_latency': 9}",23e2064c-0649-4bd1-bb25-b5c8d9e9d805
Mushkin Essentials 4 GB,24.63,,RAM,"{'speed': '3,1066', 'modules': '2,2', 'price_per_gb': 6.157, 'color': 'Green', 'first_word_latency': 13.133, 'cas_latency': 7}",d27cd4b2-1276-45c2-a005-b2f53a34414f
G.Skill Ripjaws X 16 GB,166.85,,RAM,"{'speed': '3,1600', 'modules': '4,4', 'price_per_gb': 10.428, 'color': 'Black / Blue', 'first_word_latency': 11.25, 'cas_latency': 9}",3d859d42-96a9-47ac-bd43-81f32a27c1de
Crucial CT2KIT102464BF1339 16 GB,69.98,,RAM,"{'speed': '3,1333', 'modules': '2,8', 'price_per_gb': 4.374, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",5bb1ebd8-972e-4da4-b82a-17a10c95f8d2
G.Skill Ripjaws Z 32 GB,119.4,,RAM,"{'speed': '3,1600', 'modules': '8,4', 'price_per_gb': 3.731, 'color': 'Black / Red', 'first_word_latency': 11.25, 'cas_latency': 9}",20fc2d7a-9024-4285-aef7-b7502c6ea16d
G.Skill F3-10666CL9D-16GBSQ 16 GB,31.82,,RAM,"{'speed': '3,1333', 'modules': '2,8', 'price_per_gb': 1.989, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",57d161b3-1b4f-41fd-bc51-d736e155c443
Crucial CT2KIT51264BA160B 8 GB,31.2,,RAM,"{'speed': '3,1600', 'modules': '2,4', 'price_per_gb': 3.9, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",16c98d6b-c1b3-42c2-8119-6110fb1363b9
Kingston KVR16S11K2/16 16 GB,87.91,,RAM,"{'speed': '3,1600', 'modules': '2,8', 'price_per_gb': 5.494, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",3242e099-5d00-4f0e-b8a7-e992c1ff4943
Transcend TS512MSK64V3N 4 GB,41.94,,RAM,"{'speed': '3,1333', 'modules': '1,4', 'price_per_gb': 10.485, 'color': nan, 'first_word_latency': 13.503, 'cas_latency': 9}",d143d010-9b74-4006-81b6-54fbb238b22e
G.Skill Ripjaws 32 GB,95.92,,RAM,"{'speed': '4,2666', 'modules': '4,8', 'price_per_gb': 2.998, 'color': 'Red', 'first_word_latency': 11.253, 'cas_latency': 15}",580b9f14-a642-4d3f-88a3-7fac31130638
Kingston KTL-TS421/8G 8 GB,48.99,,RAM,"{'speed': '4,2133', 'modules': '1,8', 'price_per_gb': 6.124, 'color': 'Green', 'first_word_latency': 14.065, 'cas_latency': 15}",7ad1d2a3-d816-48ff-82e3-f7c3ce4fc04c
Kingston KVR16R11D4K4/32 32 GB,118.99,,RAM,"{'speed': '3,1600', 'modules': '4,8', 'price_per_gb': 3.718, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",169e63ed-d6f3-40e0-949a-7c3c1f8f21c7
Kingston KVR16LR11D4K4/64 64 GB,399.0,,RAM,"{'speed': '3,1600', 'modules': '4,16', 'price_per_gb': 6.234, 'color': 'Blue', 'first_word_latency': 13.75, 'cas_latency': 11}",1397a19d-f38a-4b27-9d01-dcf20414f918
Kingston KVR16LR11D4/16HA 16 GB,32.99,,RAM,"{'speed': '3,1600', 'modules': '1,16', 'price_per_gb': 2.062, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",c44acbd4-1183-43bc-a895-c42a0b110345
Kingston KVR1333D3E9SK2/16G 16 GB,128.88,,RAM,"{'speed': '3,1333', 'modules': '2,8', 'price_per_gb': 8.055, 'color': 'Green', 'first_word_latency': 13.503, 'cas_latency': 9}",6b1f35f5-ca7e-40a1-9ed6-1c43a228cc9a
Kingston KVR16E11/8 8 GB,33.29,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 4.161, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",1d2e9b10-a829-4e30-879f-e9bdd5c5c177
Kingston KVR16LE11/8I 8 GB,68.98,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 8.623, 'color': 'Green', 'first_word_latency': 13.75, 'cas_latency': 11}",ac26ced4-e37e-4704-8c72-74fe28495397
Patriot Viper 4 8 GB,57.31,,RAM,"{'speed': '4,2800', 'modules': '2,4', 'price_per_gb': 7.164, 'color': 'Black / Red', 'first_word_latency': 11.429, 'cas_latency': 16}",c92138c2-73a8-45a5-9926-b930e15e3866
G.Skill Trident Z 32 GB,1601.89,,RAM,"{'speed': '4,3200', 'modules': '4,8', 'price_per_gb': 50.059, 'color': 'Red / Silver', 'first_word_latency': 10.0, 'cas_latency': 16}",b88e3fd9-1efd-453b-b7a7-5f8658b2c40e
Crucial CT102472BD160B 8 GB,34.99,,RAM,"{'speed': '3,1600', 'modules': '1,8', 'price_per_gb': 4.374, 'color': 'Black / Green', 'first_word_latency': 13.75, 'cas_latency': 11}",b8f33eae-27ed-47ad-b3e7-7cb28be30ae1
Kingston KCP421NS8/4 4 GB,32.99,,RAM,"{'speed': '4,2133', 'modules': '1,4', 'price_per_gb': 8.248, 'color': 'Black / Green', 'first_word_latency': 14.065, 'cas_latency': 15}",add04070-d32b-4202-9763-eda575e44340
Patriot Viper 4 8 GB,76.45,,RAM,"{'speed': '4,3600', 'modules': '2,4', 'price_per_gb': 9.556, 'color': 'Red / Black', 'first_word_latency': 9.444, 'cas_latency': 17}",bc63194d-f794-4921-9653-ec6a7086dff7
G.Skill Trident Z 64 GB,877.11,,RAM,"{'speed': '4,3200', 'modules': '8,8', 'price_per_gb': 13.705, 'color': 'Black / Yellow', 'first_word_latency': 10.0, 'cas_latency': 16}",34183000-234a-4991-a2b3-307efabfc635
G.Skill Trident Z 16 GB,149.4,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 9.338, 'color': 'Black / White', 'first_word_latency': 9.375, 'cas_latency': 15}",e9d59ac2-2b6b-4458-90fb-527524af2470
Crucial CT16G4VFS4266 16 GB,84.99,,RAM,"{'speed': '4,2666', 'modules': '1,16', 'price_per_gb': 5.312, 'color': 'Green / Black', 'first_word_latency': 14.254, 'cas_latency': 19}",8051cbe6-680b-4fce-8750-ac5dd846e4dd
G.Skill Trident Z 16 GB,129.0,,RAM,"{'speed': '4,4000', 'modules': '2,8', 'price_per_gb': 8.062, 'color': 'Silver / White', 'first_word_latency': 9.0, 'cas_latency': 18}",f2a1480a-4109-4a03-8b90-eda6038e6d97
Kingston KSM24RS8/8MEI 8 GB,48.22,,RAM,"{'speed': '4,2400', 'modules': '1,8', 'price_per_gb': 6.027, 'color': 'Green / Black', 'first_word_latency': 14.167, 'cas_latency': 17}",e7353592-b356-4e62-bfad-04a01983aae1
G.Skill Trident Z Royal 32 GB,429.0,,RAM,"{'speed': '4,4000', 'modules': '2,16', 'price_per_gb': 13.406, 'color': 'Gold', 'first_word_latency': 9.5, 'cas_latency': 19}",79641d1c-d0cb-4f5d-8af0-a959bc3f1565
Thermaltake TOUGHRAM 16 GB,139.99,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 8.749, 'color': 'Black / Silver', 'first_word_latency': 10.0, 'cas_latency': 18}",87b3707f-d937-4592-b261-82d7986d4cb7
Thermaltake TOUGHRAM 16 GB,189.99,,RAM,"{'speed': '4,4400', 'modules': '2,8', 'price_per_gb': 11.874, 'color': 'Black / Silver', 'first_word_latency': 8.636, 'cas_latency': 19}",75b374ad-a308-4f25-8646-9079c1e6669b
Thermaltake TOUGHRAM RGB 16 GB,199.99,,RAM,"{'speed': '4,4400', 'modules': '2,8', 'price_per_gb': 12.499, 'color': 'White / Silver', 'first_word_latency': 8.636, 'cas_latency': 19}",00a26294-c211-4884-8e7a-7d60772cb831
G.Skill Trident Z Royal 64 GB,489.99,,RAM,"{'speed': '4,3600', 'modules': '8,8', 'price_per_gb': 7.656, 'color': 'Silver', 'first_word_latency': 7.778, 'cas_latency': 14}",55f9a1bd-1f7b-4876-9e47-8472ce2c585d
PNY Performance 8 GB,22.99,,RAM,"{'speed': '4,2666', 'modules': '1,8', 'price_per_gb': 2.874, 'color': 'Black', 'first_word_latency': 14.254, 'cas_latency': 19}",45fc48d9-07ed-4fc2-b625-49bdc1fae886
Patriot Signature Line 64 GB,196.85,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 3.076, 'color': 'Black', 'first_word_latency': 13.75, 'cas_latency': 22}",c59cb38c-c691-4ae3-811b-41246db80925
TEAMGROUP T-Force Xtreem ARGB 16 GB,104.92,,RAM,"{'speed': '4,3200', 'modules': '2,8', 'price_per_gb': 6.558, 'color': 'White', 'first_word_latency': 10.0, 'cas_latency': 16}",75684799-11d9-4441-aa72-42b0fb03d823
G.Skill Trident Z Royal 16 GB,755.35,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 47.209, 'color': 'Gold', 'first_word_latency': 7.778, 'cas_latency': 14}",118ca77e-6a55-45d2-9ffb-7c6ea9ef687c
Corsair Dominator Platinum RGB 32 GB,174.99,,RAM,"{'speed': '4,3600', 'modules': '4,8', 'price_per_gb': 5.468, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 18}",4451b77b-4d68-4669-b450-da5ae4f76fc1
GeIL Orion AMD Edition 16 GB,39.99,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 2.499, 'color': 'Gray', 'first_word_latency': 10.0, 'cas_latency': 18}",16f790ac-791f-4d62-8183-d7063a24c260
Kingston Server Premier 16 GB,139.0,,RAM,"{'speed': '4,3200', 'modules': '1,16', 'price_per_gb': 8.688, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",a56f3027-54f4-4383-bbd6-8f7e87a0da66
Kingston Server Premier 32 GB,104.21,,RAM,"{'speed': '4,2666', 'modules': '1,32', 'price_per_gb': 3.257, 'color': nan, 'first_word_latency': 14.254, 'cas_latency': 19}",1d59a6b1-feff-4ee5-95fe-a73f45f8da11
Kingston Server Premier 8 GB,38.69,,RAM,"{'speed': '4,3200', 'modules': '1,8', 'price_per_gb': 4.836, 'color': nan, 'first_word_latency': 13.75, 'cas_latency': 22}",9e379c12-e03a-4103-9de3-f52fa0c3c5d1
Kingston ValueRAM 64 GB,207.25,,RAM,"{'speed': '5,4800', 'modules': '2,32', 'price_per_gb': 3.238, 'color': nan, 'first_word_latency': 16.667, 'cas_latency': 40}",113189d8-4291-47a9-94e2-6f8beece293c
TEAMGROUP T-Create Expert 16 GB,178.18,,RAM,"{'speed': '4,3600', 'modules': '2,8', 'price_per_gb': 11.136, 'color': 'Gray', 'first_word_latency': 7.778, 'cas_latency': 14}",c7c00deb-7ad6-4c71-b35a-6b64ff08d4f5
Mushkin Redline Lumina 64 GB,261.99,,RAM,"{'speed': '4,3200', 'modules': '2,32', 'price_per_gb': 4.094, 'color': 'Black', 'first_word_latency': 8.75, 'cas_latency': 14}",f45a9c6d-c914-4274-b407-453eaaa72ba5
Mushkin Redline 32 GB,152.18,,RAM,"{'speed': '4,3200', 'modules': '2,16', 'price_per_gb': 4.756, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 16}",890688ba-8fc5-4711-a743-7587b155075e
Mushkin Redline 16 GB,69.3,,RAM,"{'speed': '4,2666', 'modules': '2,8', 'price_per_gb': 4.331, 'color': 'Red', 'first_word_latency': 12.003, 'cas_latency': 16}",eb9b2677-5e20-4c79-897c-3fc0ebac4d3d
Mushkin Silverline 4 GB,32.46,,RAM,"{'speed': '4,2133', 'modules': '1,4', 'price_per_gb': 8.115, 'color': 'Silver', 'first_word_latency': 14.065, 'cas_latency': 15}",6c754817-8a8d-4e4a-b139-e268294bc563
G.Skill F4-3600C17Q-64GTZ 64 GB,250.21,,RAM,"{'speed': '4,3600', 'modules': '4,16', 'price_per_gb': 3.91, 'color': 'Gray / Red', 'first_word_latency': 9.444, 'cas_latency': 17}",1b71d943-5b90-4f3d-bb3f-73843711ed69
VisionTek 901351 32 GB,142.41,,RAM,"{'speed': '4,3200', 'modules': '1,32', 'price_per_gb': 4.45, 'color': 'Black', 'first_word_latency': 13.75, 'cas_latency': 22}",57bfd1de-2a76-4693-b025-f332e6c98a1c
Kingston KTD-PE426D8/16G 16 GB,64.34,,RAM,"{'speed': '4,2666', 'modules': '1,16', 'price_per_gb': 4.021, 'color': 'Green', 'first_word_latency': 14.254, 'cas_latency': 19}",82000b38-691d-49b3-b70f-5094cf85987b
Kingston FURY Renegade Pro 16 GB,105.99,,RAM,"{'speed': '5,6400', 'modules': '1,16', 'price_per_gb': 6.624, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 32}",581adb2b-1723-4383-a68b-484564289614
Kingston FURY Renegade Pro 256 GB,1378.07,,RAM,"{'speed': '5,5600', 'modules': '8,32', 'price_per_gb': 5.383, 'color': 'Black', 'first_word_latency': 10.0, 'cas_latency': 28}",b731e3ba-bfa2-4445-b2db-5abc56c9337a
V-Color TRA516G56S836O 128 GB,805.99,,RAM,"{'speed': '5,5600', 'modules': '8,16', 'price_per_gb': 6.297, 'color': 'Black', 'first_word_latency': 12.857, 'cas_latency': 36}",33b874ab-3bf7-43da-9f44-94dccaeeab99
V-Color TRA524G60S832O 192 GB,1519.99,,RAM,"{'speed': '5,6000', 'modules': '8,24', 'price_per_gb': 7.917, 'color': 'Black', 'first_word_latency': 10.667, 'cas_latency': 32}",fbfec6cd-60b9-411f-9d12-fda4b7bb5a24
